FIT Profiler Report
Profile stats for: [LightningModule]LitLatentJacobianODE.configure_callbacks
         7 function calls in 0.000 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 storage.py:789(__init__)
        2    0.000    0.000    0.000    0.000 {built-in method builtins.getattr}
        1    0.000    0.000    0.000    0.000 selectors.py:219(_fileobj_lookup)
        1    0.000    0.000    0.000    0.000 connection.py:118(__init__)
        2    0.000    0.000    0.000    0.000 {method 'digest' of '_hashlib.HMAC' objects}
        5    0.000    0.000    0.000    0.000 {built-in method _struct.unpack}
        2    0.000    0.000    0.000    0.000 process.py:213(authkey)
        1    0.000    0.000    0.000    0.000 {built-in method _thread.allocate_lock}
        1    0.000    0.000    0.000    0.000 selectors.py:21(_fileobj_to_fd)
       10    0.000    0.000    0.000    0.000 {method 'getvalue' of '_io.BytesIO' objects}
        1    0.000    0.000    0.000    0.000 {built-in method posix.urandom}
        1    0.000    0.000    0.000    0.000 selectors.py:213(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:312(_release_save)
        2    0.000    0.000    0.000    0.000 connection.py:84(_validate_family)
        2    0.000    0.000    0.000    0.000 {method 'rpartition' of 'str' objects}
        2    0.000    0.000    0.000    0.000 {method 'find' of 'bytes' objects}
        1    0.000    0.000    0.000    0.000 <string>:1(<lambda>)
        2    0.000    0.000    0.000    0.000 connection.py:169(fileno)
        2    0.000    0.000    0.000    0.000 {method 'append' of 'list' objects}
        1    0.000    0.000    0.000    0.000 {method 'setblocking' of '_socket.socket' objects}
        1    0.000    0.000    0.000    0.000 queue.py:270(_put)
        2    0.000    0.000    0.000    0.000 {built-in method __new__ of type object at 0x14a10e0}
        6    0.000    0.000    0.000    0.000 connection.py:139(_check_readable)
        4    0.000    0.000    0.000    0.000 {method 'startswith' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {built-in method _socket.dup}
        2    0.000    0.000    0.000    0.000 {method 'clear' of 'dict' objects}
        2    0.000    0.000    0.000    0.000 {method 'decode' of 'bytes' objects}
        1    0.000    0.000    0.000    0.000 {method 'frombytes' of 'array.array' objects}
        1    0.000    0.000    0.000    0.000 {built-in method posix.getpid}
        1    0.000    0.000    0.000    0.000 {function socket.close at 0x14644489b380}
        1    0.000    0.000    0.000    0.000 {built-in method _socket.CMSG_SPACE}
        1    0.000    0.000    0.000    0.000 {method 'register' of 'select.poll' objects}
        1    0.000    0.000    0.000    0.000 {built-in method math.ceil}
        3    0.000    0.000    0.000    0.000 {method 'startswith' of 'bytes' objects}
        2    0.000    0.000    0.000    0.000 {method 'encode' of 'str' objects}
        2    0.000    0.000    0.000    0.000 hmac.py:139(_current)
        1    0.000    0.000    0.000    0.000 {method '_weak_ref' of 'torch._C.StorageBase' objects}
        2    0.000    0.000    0.000    0.000 socket.py:237(__enter__)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.compare_digest}
        1    0.000    0.000    0.000    0.000 connection.py:259(__enter__)
        1    0.000    0.000    0.000    0.000 {built-in method select.poll}
        2    0.000    0.000    0.000    0.000 process.py:37(current_process)
        1    0.000    0.000    0.000    0.000 selectors.py:203(__enter__)
        1    0.000    0.000    0.000    0.000 {function socket.detach at 0x14644489b420}
        1    0.000    0.000    0.000    0.000 selectors.py:63(__init__)
        1    0.000    0.000    0.000    0.000 connection.py:131(__del__)



Profile stats for: [LightningModule]LitLatentJacobianODE.on_before_batch_transfer
         266 function calls in 0.001 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       38    0.000    0.000    0.001    0.000 contextlib.py:145(__exit__)
       38    0.000    0.000    0.001    0.000 {built-in method builtins.next}
       38    0.000    0.000    0.001    0.000 profiler.py:57(profile)
       38    0.000    0.000    0.001    0.000 advanced.py:81(stop)
       38    0.001    0.000    0.001    0.000 {method 'disable' of '_lsprof.Profiler' objects}
       38    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
       38    0.000    0.000    0.000    0.000 hooks.py:614(on_before_batch_transfer)



Profile stats for: [Strategy]SingleDeviceStrategy.batch_to_device
         1938 function calls (1862 primitive calls) in 0.003 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       38    0.000    0.000    0.003    0.000 strategy.py:263(batch_to_device)
       38    0.000    0.000    0.003    0.000 module.py:358(_apply_batch_transfer_handler)
       38    0.000    0.000    0.003    0.000 module.py:340(_call_batch_hook)
       38    0.000    0.000    0.002    0.000 call.py:155(_call_lightning_module_hook)
       38    0.000    0.000    0.002    0.000 contextlib.py:136(__enter__)
       38    0.000    0.000    0.002    0.000 {built-in method builtins.next}
       38    0.000    0.000    0.002    0.000 profiler.py:57(profile)
       38    0.000    0.000    0.002    0.000 advanced.py:74(start)
      570    0.001    0.000    0.001    0.000 {method 'disable' of '_lsprof.Profiler' objects}
       38    0.000    0.000    0.000    0.000 module.py:1972(__setattr__)
  228/152    0.000    0.000    0.000    0.000 {built-in method builtins.isinstance}
       38    0.000    0.000    0.000    0.000 parameter.py:21(__instancecheck__)
       38    0.000    0.000    0.000    0.000 contextlib.py:303(helper)
       38    0.000    0.000    0.000    0.000 __init__.py:1498(debug)
       38    0.000    0.000    0.000    0.000 contextlib.py:108(__init__)
       38    0.000    0.000    0.000    0.000 parameter.py:239(__instancecheck__)
       38    0.000    0.000    0.000    0.000 trainer.py:1271(lightning_module)
      114    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
       76    0.000    0.000    0.000    0.000 {built-in method builtins.getattr}
       38    0.000    0.000    0.000    0.000 data_connector.py:359(get_instance)
       76    0.000    0.000    0.000    0.000 {function _ParameterMeta.__instancecheck__ at 0x14632f0b7ec0}
       38    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
       38    0.000    0.000    0.000    0.000 __init__.py:1765(isEnabledFor)
       76    0.000    0.000    0.000    0.000 strategy.py:361(lightning_module)
       38    0.000    0.000    0.000    0.000 single_device.py:71(root_device)
       38    0.000    0.000    0.000    0.000 {built-in method builtins.callable}
       38    0.000    0.000    0.000    0.000 trainer.py:1218(strategy)



Profile stats for: [LightningModule]LitLatentJacobianODE.transfer_batch_to_device
         1288 function calls (1003 primitive calls) in 0.007 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    39/31    0.000    0.000    0.004    0.000 apply_func.py:29(apply_to_collection)
       38    0.000    0.000    0.003    0.000 apply_func.py:98(batch_to)
       38    0.003    0.000    0.003    0.000 {method 'to' of 'torch._C.TensorBase' objects}
       38    0.000    0.000    0.002    0.000 contextlib.py:145(__exit__)
       38    0.000    0.000    0.002    0.000 {built-in method builtins.next}
       38    0.000    0.000    0.002    0.000 profiler.py:57(profile)
       38    0.000    0.000    0.002    0.000 advanced.py:81(stop)
       38    0.001    0.000    0.001    0.000 {method 'disable' of '_lsprof.Profiler' objects}
        8    0.000    0.000    0.000    0.000 reduction.py:48(dumps)
        8    0.000    0.000    0.000    0.000 reduction.py:38(__init__)
      160    0.000    0.000    0.000    0.000 {built-in method builtins.isinstance}
     18/1    0.000    0.000    0.000    0.000 hooks.py:565(transfer_batch_to_device)
       38    0.000    0.000    0.000    0.000 <frozen abc>:117(__instancecheck__)
        2    0.000    0.000    0.000    0.000 connection.py:875(_create_response)
        8    0.000    0.000    0.000    0.000 {method 'update' of 'dict' objects}
       39    0.000    0.000    0.000    0.000 {method 'popleft' of 'collections.deque' objects}
        2    0.000    0.000    0.000    0.000 {method 'connect' of '_socket.socket' objects}
       38    0.000    0.000    0.000    0.000 {built-in method _abc._abc_instancecheck}
        8    0.000    0.000    0.000    0.000 {method 'dump' of '_pickle.Pickler' objects}
       31    0.000    0.000    0.000    0.000 threading.py:318(_is_owned)
      2/1    0.000    0.000    0.000    0.000 connection.py:208(recv_bytes)
      2/1    0.000    0.000    0.000    0.000 connection.py:429(_recv_bytes)
      4/2    0.000    0.000    0.000    0.000 connection.py:390(_recv)
       31    0.000    0.000    0.000    0.000 threading.py:312(_release_save)
        2    0.000    0.000    0.000    0.000 hmac.py:167(new)
      4/2    0.000    0.000    0.000    0.000 {built-in method posix.read}
       31    0.000    0.000    0.000    0.000 {built-in method _thread.allocate_lock}
        2    0.000    0.000    0.000    0.000 hmac.py:38(__init__)
     17/1    0.000    0.000    0.000    0.000 apply_func.py:78(move_data_to_device)
        8    0.000    0.000    0.000    0.000 threading.py:315(_acquire_restore)
       31    0.000    0.000    0.000    0.000 {method 'append' of 'collections.deque' objects}
     32/1    0.000    0.000    0.000    0.000 connection.py:182(send_bytes)
       10    0.000    0.000    0.000    0.000 {built-in method _struct.pack}
        2    0.000    0.000    0.000    0.000 hmac.py:66(_init_hmac)
       38    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
        8    0.000    0.000    0.000    0.000 {method 'copy' of 'dict' objects}
       31    0.000    0.000    0.000    0.000 {method 'release' of '_multiprocessing.SemLock' objects}
     32/1    0.000    0.000    0.000    0.000 connection.py:406(_send_bytes)
        8    0.000    0.000    0.000    0.000 {method 'getbuffer' of '_io.BytesIO' objects}
        2    0.000    0.000    0.000    0.000 connection.py:849(_get_digest_name_and_payload)
       39    0.000    0.000    0.000    0.000 {method 'release' of '_thread.lock' objects}
        2    0.000    0.000    0.000    0.000 {built-in method _hashlib.hmac_new}
       30    0.000    0.000    0.000    0.000 {built-in method builtins.len}
     32/1    0.000    0.000    0.000    0.000 connection.py:381(_send)
        2    0.000    0.000    0.000    0.000 hmac.py:151(digest)
        2    0.000    0.000    0.000    0.000 {method 'setblocking' of '_socket.socket' objects}
        8    0.000    0.000    0.000    0.000 {method 'acquire' of '_multiprocessing.SemLock' objects}
       14    0.000    0.000    0.000    0.000 connection.py:135(_check_closed)
        2    0.000    0.000    0.000    0.000 socket.py:507(detach)
     32/1    0.000    0.000    0.000    0.000 {built-in method posix.write}
        2    0.000    0.000    0.000    0.000 {method 'digest' of '_hashlib.HMAC' objects}
       10    0.000    0.000    0.000    0.000 connection.py:143(_check_writable)
        2    0.000    0.000    0.000    0.000 connection.py:118(__init__)
        4    0.000    0.000    0.000    0.000 {method 'write' of '_io.BytesIO' objects}
        2    0.000    0.000    0.000    0.000 {method 'find' of 'bytes' objects}
        2    0.000    0.000    0.000    0.000 {method 'encode' of 'str' objects}
    109/3    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.lock' objects}
        2    0.000    0.000    0.000    0.000 {method 'decode' of 'bytes' objects}
        4    0.000    0.000    0.000    0.000 {method 'startswith' of 'bytes' objects}
        4    0.000    0.000    0.000    0.000 {method 'getvalue' of '_io.BytesIO' objects}
        2    0.000    0.000    0.000    0.000 {built-in method _struct.unpack}
        2    0.000    0.000    0.000    0.000 hmac.py:139(_current)
        4    0.000    0.000    0.000    0.000 connection.py:139(_check_readable)
        2    0.000    0.000    0.000    0.000 socket.py:240(__exit__)
        2    0.000    0.000    0.000    0.000 socket.py:237(__enter__)
        2    0.000    0.000    0.000    0.000 {function socket.detach at 0x14644489b420}
      8/0    0.000    0.000    0.000          threading.py:327(wait)



Profile stats for: [LightningModule]LitLatentJacobianODE.on_after_batch_transfer
         266 function calls in 0.001 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       38    0.000    0.000    0.001    0.000 contextlib.py:145(__exit__)
       38    0.000    0.000    0.001    0.000 {built-in method builtins.next}
       38    0.000    0.000    0.001    0.000 profiler.py:57(profile)
       38    0.000    0.000    0.001    0.000 advanced.py:81(stop)
       38    0.001    0.000    0.001    0.000 {method 'disable' of '_lsprof.Profiler' objects}
       38    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
       38    0.000    0.000    0.000    0.000 hooks.py:642(on_after_batch_transfer)



Profile stats for: [Callback]RichModelSummary.on_train_batch_start
         300 function calls in 0.001 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       30    0.000    0.000    0.001    0.000 contextlib.py:145(__exit__)
       30    0.000    0.000    0.001    0.000 {built-in method builtins.next}
       30    0.000    0.000    0.001    0.000 profiler.py:57(profile)
       30    0.000    0.000    0.001    0.000 advanced.py:81(stop)
       30    0.001    0.000    0.001    0.000 {method 'disable' of '_lsprof.Profiler' objects}
       30    0.000    0.000    0.000    0.000 trainer.py:1271(lightning_module)
       30    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
       30    0.000    0.000    0.000    0.000 trainer.py:1218(strategy)
       30    0.000    0.000    0.000    0.000 callback.py:76(on_train_batch_start)
       30    0.000    0.000    0.000    0.000 strategy.py:361(lightning_module)



Profile stats for: [LightningModule]LitLatentJacobianODE.on_train_batch_start
         210 function calls in 0.001 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       30    0.000    0.000    0.001    0.000 contextlib.py:145(__exit__)
       30    0.000    0.000    0.001    0.000 {built-in method builtins.next}
       30    0.000    0.000    0.001    0.000 profiler.py:57(profile)
       30    0.000    0.000    0.001    0.000 advanced.py:81(stop)
       30    0.001    0.000    0.001    0.000 {method 'disable' of '_lsprof.Profiler' objects}
       30    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
       30    0.000    0.000    0.000    0.000 hooks.py:68(on_train_batch_start)



Profile stats for: [Strategy]SingleDeviceStrategy.on_train_batch_start
         210 function calls in 0.001 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       30    0.000    0.000    0.001    0.000 contextlib.py:145(__exit__)
       30    0.000    0.000    0.001    0.000 {built-in method builtins.next}
       30    0.000    0.000    0.001    0.000 profiler.py:57(profile)
       30    0.000    0.000    0.001    0.000 advanced.py:81(stop)
       30    0.001    0.000    0.001    0.000 {method 'disable' of '_lsprof.Profiler' objects}
       30    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
       30    0.000    0.000    0.000    0.000 strategy.py:578(on_train_batch_start)



Profile stats for: run_training_batch
         2784 function calls (2724 primitive calls) in 0.003 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       30    0.000    0.000    0.003    0.000 automatic.py:163(run)
       22    0.000    0.000    0.002    0.000 automatic.py:144(__call__)
       22    0.000    0.000    0.002    0.000 _contextlib.py:120(decorate_context)
       22    0.000    0.000    0.001    0.000 automatic.py:128(closure)
       22    0.000    0.000    0.001    0.000 automatic.py:307(_training_step)
       22    0.000    0.000    0.001    0.000 call.py:312(_call_strategy_hook)
       52    0.000    0.000    0.001    0.000 contextlib.py:136(__enter__)
       52    0.000    0.000    0.001    0.000 {built-in method builtins.next}
       30    0.000    0.000    0.001    0.000 profiler.py:57(profile)
       30    0.000    0.000    0.001    0.000 advanced.py:74(start)
      630    0.001    0.000    0.001    0.000 {method 'disable' of '_lsprof.Profiler' objects}
        8    0.000    0.000    0.001    0.000 automatic.py:245(_optimizer_step)
        8    0.000    0.000    0.000    0.000 call.py:155(_call_lightning_module_hook)
       30    0.000    0.000    0.000    0.000 automatic.py:199(_make_closure)
       30    0.000    0.000    0.000    0.000 module.py:1972(__setattr__)
  172/112    0.000    0.000    0.000    0.000 {built-in method builtins.isinstance}
       38    0.000    0.000    0.000    0.000 fit_loop.py:541(_should_accumulate)
       52    0.000    0.000    0.000    0.000 contextlib.py:303(helper)
       30    0.000    0.000    0.000    0.000 automatic.py:117(__init__)
       22    0.000    0.000    0.000    0.000 _contextlib.py:154(clone)
       22    0.000    0.000    0.000    0.000 grad_mode.py:135(__enter__)
       38    0.000    0.000    0.000    0.000 training_epoch_loop.py:447(_should_accumulate)
       22    0.000    0.000    0.000    0.000 utilities.py:93(_block_parallel_sync_behavior)
       52    0.000    0.000    0.000    0.000 contextlib.py:108(__init__)
       60    0.000    0.000    0.000    0.000 trainer.py:1271(lightning_module)
       30    0.000    0.000    0.000    0.000 parameter.py:21(__instancecheck__)
       30    0.000    0.000    0.000    0.000 __init__.py:1498(debug)
       22    0.000    0.000    0.000    0.000 _contextlib.py:167(__new__)
       30    0.000    0.000    0.000    0.000 trainer.py:1276(optimizers)
       22    0.000    0.000    0.000    0.000 <frozen abc>:117(__instancecheck__)
       30    0.000    0.000    0.000    0.000 closure.py:41(__init__)
       22    0.000    0.000    0.000    0.000 {built-in method torch._C._set_grad_enabled}
       30    0.000    0.000    0.000    0.000 automatic.py:207(_make_step_fn)
       22    0.000    0.000    0.000    0.000 {built-in method _abc._abc_instancecheck}
       38    0.000    0.000    0.000    0.000 training_epoch_loop.py:442(_num_ready_batches_reached)
       82    0.000    0.000    0.000    0.000 {built-in method builtins.getattr}
       30    0.000    0.000    0.000    0.000 parameter.py:239(__instancecheck__)
      232    0.000    0.000    0.000    0.000 trainer.py:1218(strategy)
       22    0.000    0.000    0.000    0.000 {built-in method torch.is_grad_enabled}
       30    0.000    0.000    0.000    0.000 automatic.py:230(_make_backward_fn)
       30    0.000    0.000    0.000    0.000 automatic.py:211(_make_zero_grad_fn)
       90    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
        8    0.000    0.000    0.000    0.000 progress.py:155(increment_ready)
       38    0.000    0.000    0.000    0.000 training_epoch_loop.py:438(_accumulated_batches_reached)
       22    0.000    0.000    0.000    0.000 {built-in method __new__ of type object at 0x14a10e0}
       60    0.000    0.000    0.000    0.000 {function _ParameterMeta.__instancecheck__ at 0x14632f0b7ec0}
       30    0.000    0.000    0.000    0.000 __init__.py:1765(isEnabledFor)
       68    0.000    0.000    0.000    0.000 strategy.py:469(handles_gradient_accumulation)
       30    0.000    0.000    0.000    0.000 strategy.py:102(optimizers)
       30    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
       60    0.000    0.000    0.000    0.000 strategy.py:361(lightning_module)
       38    0.000    0.000    0.000    0.000 trainer.py:1617(num_training_batches)
       22    0.000    0.000    0.000    0.000 {method 'values' of 'collections.OrderedDict' objects}
       30    0.000    0.000    0.000    0.000 module.py:299(automatic_optimization)
       30    0.000    0.000    0.000    0.000 {built-in method builtins.callable}
        8    0.000    0.000    0.000    0.000 trainer.py:1561(current_epoch)



Profile stats for: [Strategy]SingleDeviceStrategy.training_step
         1690720 function calls (1520790 primitive calls) in 7.223 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       30    0.047    0.002    5.738    0.191 latent_jacobian.py:945(trajectory_model_step)
       30    0.097    0.003    5.465    0.182 jacobianODE.py:458(generate_dynamics)
      900    0.009    0.000    5.133    0.006 odeint.py:34(odeint)
      900    0.469    0.001    4.966    0.006 solvers.py:102(integrate)
67050/5490    0.061    0.000    4.804    0.001 module.py:1775(_wrapped_call_impl)
67050/5490    0.090    0.000    4.795    0.001 module.py:1783(_call_impl)
      900    0.005    0.000    4.440    0.005 fixed_grid.py:27(_step_func)
     3600    0.021    0.000    4.283    0.001 misc.py:180(forward)
     3600    0.002    0.000    4.194    0.001 jacobianODE.py:422(forward)
     3600    0.004    0.000    4.192    0.001 jacobianODE.py:394(f_raw)
     3600    1.174    0.000    4.186    0.001 jacobianODE.py:379(f_unbatched)
      900    0.135    0.000    3.603    0.004 rk_common.py:108(rk4_alt_step_func)
     4200    0.148    0.000    3.560    0.001 jacobianODE.py:141(H)
     4200    0.140    0.000    1.758    0.000 jacobianODE.py:120(inner_integrand)
     4230    0.006    0.000    0.979    0.000 trapezoid.py:12(get_grid_points)
     4230    0.014    0.000    0.974    0.000 grid_integrator.py:33(get_grid_points)
     4230    0.024    0.000    0.935    0.000 latent_jacobian.py:805(compute_jacobians)
       30    0.001    0.000    0.893    0.030 lightning_base.py:539(loop_closure_model_step)
       30    0.060    0.002    0.889    0.030 lightning_base.py:79(loop_closure)
     4230    0.023    0.000    0.873    0.000 mlp.py:180(forward)
    28350    0.025    0.000    0.780    0.000 linear.py:130(forward)
    28350    0.738    0.000    0.738    0.000 {built-in method torch._C._nn.linear}
     4230    0.025    0.000    0.681    0.000 grid_integrator.py:193(calculate_grid)
     4230    0.101    0.000    0.645    0.000 integration_grid.py:28(__init__)
    33840    0.050    0.000    0.620    0.000 autoray.py:32(do)
     4230    0.008    0.000    0.535    0.000 trapezoid.py:17(integrate_from_pts)
     4230    0.006    0.000    0.527    0.000 grid_integrator.py:51(integrate_from_pts)
     4230    0.010    0.000    0.520    0.000 utils.py:241(wrap)
     4200    0.045    0.000    0.504    0.000 grid_integrator.py:106(calculate_result)
     8460    0.286    0.000    0.450    0.000 utils.py:159(_check_integration_domain)
     4170    0.011    0.000    0.323    0.000 jacobianODE.py:183(<lambda>)
     4170    0.008    0.000    0.306    0.000 jacobianODE.py:182(<lambda>)
     4170    0.112    0.000    0.305    0.000 paths.py:218(c_prime_line)
     4200    0.203    0.000    0.299    0.000 trapezoid.py:37(_apply_composite_rule)
     4170    0.210    0.000    0.293    0.000 paths.py:206(c_line)
     1380    0.292    0.000    0.292    0.000 {built-in method torch.tensor}
       90    0.000    0.000    0.290    0.003 latent_jacobian.py:372(encode_trajectory)
       90    0.001    0.000    0.288    0.003 coupling_flows.py:1912(encode)
     2400    0.008    0.000    0.268    0.000 container.py:248(forward)
       90    0.002    0.000    0.265    0.003 coupling_flows.py:1852(forward)
     4230    0.006    0.000    0.263    0.000 base_integrator.py:95(_check_inputs)
       30    0.003    0.000    0.253    0.008 lightning_base.py:597(update_alpha_teacher_forcing)
      180    0.005    0.000    0.253    0.001 coupling_flows.py:1588(forward)
    21120    0.056    0.000    0.252    0.000 autoray.py:1407(translated_function)
        6    0.000    0.000    0.234    0.039 teacher_forcing.py:99(get_alpha_lyap)
        6    0.084    0.014    0.233    0.039 analysis.py:226(compute_lyaps)
     1440    0.025    0.000    0.222    0.000 coupling_flows.py:672(forward)
     4230    0.010    0.000    0.207    0.000 integration_grid.py:108(_check_inputs)
     4170    0.179    0.000    0.179    0.000 {method 'repeat' of 'torch._C.TensorBase' objects}
       60    0.000    0.000    0.164    0.003 latent_jacobian.py:409(decode_trajectory)
       60    0.000    0.000    0.164    0.003 coupling_flows.py:1916(decode)
       60    0.002    0.000    0.164    0.003 coupling_flows.py:1873(inverse)
    16920    0.008    0.000    0.162    0.000 activation.py:471(forward)
      120    0.005    0.000    0.156    0.001 coupling_flows.py:1614(inverse)
    16920    0.016    0.000    0.154    0.000 functional.py:2375(silu)
      900    0.033    0.000    0.154    0.000 misc.py:200(_check_inputs)
     4230    0.014    0.000    0.147    0.000 grid_integrator.py:23(f)
    16920    0.135    0.000    0.135    0.000 {built-in method torch._C._nn.silu}
      270    0.134    0.000    0.134    0.000 {built-in method torch._C._linalg.linalg_qr}
     4230    0.007    0.000    0.134    0.000 utils.py:24(_linspace_with_grads)
       30    0.001    0.000    0.133    0.004 jacobianODE.py:323(get_deriv_func)
      960    0.014    0.000    0.130    0.000 coupling_flows.py:694(inverse)
     4230    0.115    0.000    0.115    0.000 {built-in method torch.linspace}
       30    0.001    0.000    0.110    0.004 jacobianODE.py:290(f)
       30    0.039    0.001    0.096    0.003 jacobianODE.py:204(G)
    12780    0.094    0.000    0.094    0.000 {built-in method torch.stack}
    24870    0.094    0.000    0.094    0.000 {method 'to' of 'torch._C.TensorBase' objects}
       30    0.000    0.000    0.084    0.003 latent_jacobian.py:1183(_reconstruction_loss)
     4230    0.033    0.000    0.078    0.000 functional.py:176(einsum)
     8460    0.071    0.000    0.071    0.000 {built-in method torch.amin}
    28080    0.069    0.000    0.069    0.000 {method 'unsqueeze' of 'torch._C.TensorBase' objects}
     4350    0.059    0.000    0.059    0.000 {built-in method torch.sum}
    33840    0.017    0.000    0.059    0.000 autoray.py:407(_choose_backend)
     4572    0.007    0.000    0.058    0.000 _tensor.py:40(wrapped)
     4230    0.004    0.000    0.055    0.000 functional.py:396(meshgrid)
     4560    0.053    0.000    0.053    0.000 {built-in method torch.cat}
     8730    0.052    0.000    0.052    0.000 {method 'reshape' of 'torch._C.TensorBase' objects}
     4230    0.019    0.000    0.051    0.000 functional.py:493(_meshgrid)
       90    0.003    0.000    0.049    0.001 jacobianODE.py:72(__init__)
     4266    0.003    0.000    0.047    0.000 _tensor.py:1114(__rsub__)
     4266    0.044    0.000    0.044    0.000 {built-in method torch.rsub}
    86940    0.044    0.000    0.044    0.000 module.py:1955(__getattr__)
     3600    0.042    0.000    0.042    0.000 {method 'abs' of 'torch._C.TensorBase' objects}
       60    0.000    0.000    0.042    0.001 jacobianODE.py:19(generate_pw_spline)
       60    0.000    0.000    0.042    0.001 paths.py:109(__init__)
      900    0.025    0.000    0.040    0.000 misc.py:376(_check_timelike)
    25380    0.015    0.000    0.039    0.000 autoray.py:102(_default_infer_from_sig)
     4230    0.037    0.000    0.037    0.000 {built-in method torch.einsum}
       60    0.000    0.000    0.037    0.001 paths.py:118(_compute_coeffs)
       60    0.018    0.000    0.037    0.001 paths.py:53(piecewise_cubic_spline_coeffs)
     4800    0.002    0.000    0.035    0.000 activation.py:812(forward)
     4800    0.033    0.000    0.033    0.000 {built-in method torch._C._nn.gelu}
       30    0.028    0.001    0.032    0.001 lightning_base.py:29(make_loops)
    72450    0.030    0.000    0.030    0.000 {built-in method torch._C._get_tracing_state}
      900    0.030    0.000    0.030    0.000 solvers.py:175(_linear_interp)
112346/103706    0.017    0.000    0.030    0.000 {built-in method builtins.len}
     8460    0.012    0.000    0.029    0.000 utils.py:258(_is_compiling)
     4230    0.026    0.000    0.026    0.000 {built-in method torch.meshgrid}
      900    0.003    0.000    0.026    0.000 misc.py:176(__init__)
     3636    0.010    0.000    0.026    0.000 module.py:1972(__setattr__)
    16920    0.021    0.000    0.025    0.000 _logger.py:1305(opt)
      900    0.018    0.000    0.023    0.000 misc.py:106(_assert_increasing)
      120    0.001    0.000    0.022    0.000 jacobianODE.py:47(<lambda>)
55213/48781    0.015    0.000    0.022    0.000 {built-in method builtins.isinstance}
       30    0.001    0.000    0.021    0.001 lightning_base.py:1042(get_main_params)
      120    0.012    0.000    0.021    0.000 paths.py:129(evaluate)
     4410    0.021    0.000    0.021    0.000 {method 'squeeze' of 'torch._C.TensorBase' objects}
     3210    0.001    0.000    0.020    0.000 module.py:2691(named_parameters)
    29610    0.013    0.000    0.020    0.000 _logger.py:2072(debug)
     3210    0.004    0.000    0.020    0.000 module.py:2646(_named_members)
      930    0.019    0.000    0.019    0.000 {method 'cpu' of 'torch._C.TensorBase' objects}
     1800    0.019    0.000    0.019    0.000 {method 'all' of 'torch._C.TensorBase' objects}
     1440    0.017    0.000    0.018    0.000 coupling_flows.py:1073(forward)
     4230    0.018    0.000    0.018    0.000 {method 'permute' of 'torch._C.TensorBase' objects}
     4230    0.002    0.000    0.018    0.000 autoray.py:1531(einsum_dispatcher)
     1662    0.017    0.000    0.017    0.000 {built-in method torch.zeros}
     2700    0.002    0.000    0.017    0.000 {built-in method builtins.setattr}
    21330    0.016    0.000    0.016    0.000 {method 'type' of 'torch._C.TensorBase' objects}
        6    0.016    0.003    0.016    0.003 {built-in method torch._C._linalg.linalg_matrix_exp}
     4230    0.012    0.000    0.015    0.000 autoray.py:334(infer_backend_multi)
    16220    0.008    0.000    0.015    0.000 {built-in method builtins.getattr}
     4230    0.008    0.000    0.014    0.000 utils.py:104(_setup_integration_domain)
      960    0.013    0.000    0.014    0.000 coupling_flows.py:1076(inverse)
      930    0.011    0.000    0.014    0.000 module.py:483(__init__)
     8460    0.007    0.000    0.013    0.000 _trace.py:1261(is_tracing)
       60    0.003    0.000    0.012    0.000 paths.py:31(_batched_tridiagonal_solve)
      933    0.006    0.000    0.012    0.000 {built-in method torch.empty}
     1020    0.011    0.000    0.011    0.000 {method 'numpy' of 'torch._C.TensorBase' objects}
